nb_clients,T,s,n_rounds,corrected_budget,build_seconds,solve_seconds,scip_seconds,status,objective_value,achieved_GHG
108,75,40,114,777.89217,0.0008956158999353647,5.384586296975613,5.353389007039368,optimal,141.91259539580957,777.8889273557459
108,75,60,134,778.07565,0.0012814439833164215,7.839862917084247,7.8028879531193525,optimal,142.705603219543,778.0748609999999
108,75,80,154,778.315032,0.0006662029772996902,7.131912457989529,7.090520963072777,optimal,143.26703894653187,778.3079879999999
108,75,100,174,778.3423049999999,0.0010450060945004225,32.16729808296077,32.11903011612594,optimal,143.69456415259782,778.2516420000001
108,60,20,79,613.300113,0.0010218429379165173,3.7983424260746688,3.776552896015346,optimal,137.93528653836364,613.221550921921
108,60,40,99,613.6907550000001,0.0005660781171172857,4.401169629069045,4.374942540889606,optimal,139.10443532751043,613.6905163255367
108,60,60,119,613.1513100000001,0.0010748791974037886,7.623949370812625,7.591070246184245,optimal,139.97095915460645,613.143378
108,60,80,139,612.7474380000001,0.0009020420257002115,22.65787284099497,22.62016392010264,optimal,140.56828479835318,612.722145
108,60,100,159,612.3750540000001,0.001101217931136489,2.194218853022903,2.1521453480236232,optimal,140.98962476653494,612.17631
108,45,20,64,455.09681100000006,0.0009799490217119455,1.0437999251298606,1.0242968881502748,optimal,134.48680480352803,455.0966159987738
108,45,40,84,455.32539900000006,0.0005810819566249847,5.68757189088501,5.664025672944263,optimal,135.78263889984862,455.3104235678161
108,45,60,104,455.50002600000005,0.0005412360187619925,3.293466315139085,3.2669554201420397,optimal,136.63412915169417,455.34911400000004
108,45,80,124,455.574177,0.0012336750514805317,2.120047536911443,2.087863438995555,optimal,137.26544229215818,455.44658699999997
108,45,100,144,455.15627100000006,0.0006346171721816063,1.8043813579715788,1.7657234619837254,optimal,137.66676849950267,454.93548
108,30,20,49,299.73011700000006,0.0009184030350297689,7.080134494928643,7.063596734078601,optimal,129.88576155995125,299.6658362550866
108,30,40,69,299.179071,0.0004794411361217499,1.6347810227889568,1.613514635944739,optimal,131.24140054596685,299.0902799844513
108,30,60,89,299.03321700000004,0.0005954031366854906,1.7335562729276717,1.7080458491109312,optimal,132.04616611402398,299.0055
108,30,80,109,299.15539800000005,0.001076387008652091,2.4826955690514296,2.445027965120971,optimal,132.64965362787726,299.154993
108,30,100,129,299.41000500000007,0.000570300966501236,2.1863945520017296,2.152622849913314,optimal,133.08592025237158,299.384256
108,15,20,34,143.813658,0.0006100388709455729,1.3191412519663572,1.3065321580506861,optimal,122.2272365761195,143.75890025034414
108,15,40,54,143.437749,0.0005253369454294443,1.5678694499656558,1.5510048940777779,optimal,123.64890786783207,143.43146399824033
